Invoice Number,Type,Product Code,Product Name,Description,Quantity,Unit Price,Subtotal,Total,Taxes
INV/2025/00064,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,32.28,32.28,39.06,"{""en_US"": ""21% S""}"
INV/2025/00064,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00064,out_invoice,,,INV/2025/00064,0.00,0.00,0.00,0.00,
INV/2025/00065,out_invoice,,,"Pago fraccionado trimestral correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,209.44,209.44,253.42,"{""en_US"": ""21% S""}"
INV/2025/00065,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00065,out_invoice,,,INV/2025/00065,0.00,0.00,0.00,0.00,
INV/2025/00066,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,50.11,50.11,60.63,"{""en_US"": ""21% S""}"
INV/2025/00066,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00066,out_invoice,,,INV/2025/00066,0.00,0.00,0.00,0.00,
INV/2025/00067,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,12.48,12.48,15.10,"{""en_US"": ""21% S""}"
INV/2025/00067,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00067,out_invoice,,,INV/2025/00067,0.00,0.00,0.00,0.00,
INV/2025/00068,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,28.66,28.66,34.68,"{""en_US"": ""21% S""}"
INV/2025/00068,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00068,out_invoice,,,INV/2025/00068,0.00,0.00,0.00,0.00,
INV/2025/00069,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.05,21.05,25.47,"{""en_US"": ""21% S""}"
INV/2025/00069,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00069,out_invoice,,,INV/2025/00069,0.00,0.00,0.00,0.00,
INV/2025/00070,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00070,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00070,out_invoice,,,INV/2025/00070,0.00,0.00,0.00,0.00,
INV/2025/00071,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,13.27,13.27,16.06,"{""en_US"": ""21% S""}"
INV/2025/00071,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00071,out_invoice,,,INV/2025/00071,0.00,0.00,0.00,0.00,
INV/2025/00072,out_invoice,,,"Pago fraccionado trimestral correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,209.44,209.44,253.42,"{""en_US"": ""21% S""}"
INV/2025/00072,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00072,out_invoice,,,INV/2025/00072,0.00,0.00,0.00,0.00,
INV/2025/00073,out_invoice,,,"Cuota mensual relativos a los servicios del Sistema de Información Interno:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,129.09,129.09,156.20,"{""en_US"": ""21% S""}"
INV/2025/00073,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00073,out_invoice,,,INV/2025/00073,0.00,0.00,0.00,0.00,
INV/2025/00074,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Mantenimiento experto en RGPD-LOPDGDD
* Mantenimiento experto en RGPD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,55.69,55.69,67.38,"{""en_US"": ""21% S""}"
INV/2025/00074,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00074,out_invoice,,,INV/2025/00074,0.00,0.00,0.00,0.00,
INV/2025/00075,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.69,41.69,50.44,"{""en_US"": ""21% S""}"
INV/2025/00075,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00075,out_invoice,,,INV/2025/00075,0.00,0.00,0.00,0.00,
INV/2025/00076,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,41.69,41.69,50.44,"{""en_US"": ""21% S""}"
INV/2025/00076,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00076,out_invoice,,,INV/2025/00076,0.00,0.00,0.00,0.00,
INV/2025/00077,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.80,15.80,19.12,"{""en_US"": ""21% S""}"
INV/2025/00077,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00077,out_invoice,,,INV/2025/00077,0.00,0.00,0.00,0.00,
INV/2025/00078,out_invoice,,,"40% inicio proyecto Auditoría de Seguridad Informática.
Presupuesto 2024090012 de 26/09/2024

Datos Bigas:
Nº obra = BG00-24
Nª pedido = P-BG00-24/00041",1.00,2392.00,2392.00,2894.32,"{""en_US"": ""21% S""}"
INV/2025/00078,out_invoice,,,INV/2025/00078,0.00,0.00,0.00,0.00,
INV/2025/00078,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00079,out_invoice,,,"Acceso al ""Curso avanzado de prevención,
detección y respuesta contra fraudes en internet""",1.00,73.50,73.50,88.94,"{""en_US"": ""21% S""}"
INV/2025/00079,out_invoice,,,INV/2025/00079,0.00,0.00,0.00,0.00,
INV/2025/00079,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00080,out_invoice,,,"* 12/11/2024 - Reunió a Castellbisbal amb Alfons, María i Miki. Recollir canvis web Exqlusives.",2.00,39.00,78.00,94.38,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,* Anàlisi de l'error en el càlcul de la data de servei en la comanda de Distridam de recollida en el magatzem del proveïdor.,1.50,39.00,58.50,70.79,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,* Desenvolupament sistema per pagar multiples factures,15.00,39.00,585.00,707.85,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,"* 14/01/2025 - Reunió a Castellbisbal amb Alfons, María i Miki. ",2.00,39.00,78.00,94.38,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,INV/2025/00080,0.00,0.00,0.00,0.00,
INV/2025/00080,out_invoice,,,* 16/01/2025 - Reunió Teams amb Miki i Andreu tema productes amb unitats per caixa erronies. ,1.00,39.00,39.00,47.19,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,"* Analitzar, fer proves i solucionar tema productes amb unitats per caixa erronies. ",5.00,39.00,195.00,235.95,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,* 17/01/2025 - Reunió Teams amb Andreu tema productes amb unitats per caixa erronies. ,0.50,39.00,19.50,23.60,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,* 17/01/2025 - Reunió Miki tema productes amb unitats per caixa erronies. ,0.50,39.00,19.50,23.60,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,* 27/01/2025 - Reunió telefónica amb Anna Izquierdo per planificar publicació del nou mòdul de pagaments multiples,1.00,39.00,39.00,47.19,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,* Publicació a l'entorn de producció i proves del paquet de modificacions instal·lat.,1.00,39.00,39.00,47.19,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,"* Proves, modificacions i reunions telefòniques amb l'Anna per ajustar el nou mòdul.",2.00,39.00,78.00,94.38,"{""en_US"": ""21% S""}"
INV/2025/00080,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00081,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00081,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00081,out_invoice,,,INV/2025/00081,0.00,0.00,0.00,0.00,
INV/2025/00082,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00082,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00082,out_invoice,,,INV/2025/00082,0.00,0.00,0.00,0.00,
INV/2025/00083,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,102.45,102.45,123.96,"{""en_US"": ""21% S""}"
INV/2025/00083,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00083,out_invoice,,,INV/2025/00083,0.00,0.00,0.00,0.00,
INV/2025/00084,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representació com a Delegat de Protecció de Dades (DPD) extern
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.",1.00,40.95,40.95,49.55,"{""en_US"": ""21% S""}"
INV/2025/00084,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00084,out_invoice,,,INV/2025/00084,0.00,0.00,0.00,0.00,
INV/2025/00085,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.96,38.96,47.14,"{""en_US"": ""21% S""}"
INV/2025/00085,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00085,out_invoice,,,INV/2025/00085,0.00,0.00,0.00,0.00,
INV/2025/00086,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,15.06,15.06,18.22,"{""en_US"": ""21% S""}"
INV/2025/00086,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00086,out_invoice,,,INV/2025/00086,0.00,0.00,0.00,0.00,
INV/2025/00087,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.78,38.78,46.92,"{""en_US"": ""21% S""}"
INV/2025/00087,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00087,out_invoice,,,INV/2025/00087,0.00,0.00,0.00,0.00,
INV/2025/00088,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.05,21.05,25.47,"{""en_US"": ""21% S""}"
INV/2025/00088,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00088,out_invoice,,,INV/2025/00088,0.00,0.00,0.00,0.00,
INV/2025/00089,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,110.65,110.65,133.89,"{""en_US"": ""21% S""}"
INV/2025/00089,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00089,out_invoice,,,INV/2025/00089,0.00,0.00,0.00,0.00,
INV/2025/00090,out_invoice,,,"Quota mensual relatius als serveis de:
* Adequació al RGPD i a la LOPDGDD
* Manteniment expert en RGPD i a la LOPDGDD",1.00,30.70,30.70,37.15,"{""en_US"": ""21% S""}"
INV/2025/00090,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00090,out_invoice,,,INV/2025/00090,0.00,0.00,0.00,0.00,
INV/2025/00091,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,42.23,42.23,51.10,"{""en_US"": ""21% S""}"
INV/2025/00091,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00091,out_invoice,,,INV/2025/00091,0.00,0.00,0.00,0.00,
INV/2025/00092,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.72,40.72,49.27,"{""en_US"": ""21% S""}"
INV/2025/00092,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00092,out_invoice,,,INV/2025/00092,0.00,0.00,0.00,0.00,
INV/2025/00093,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,31.91,31.91,38.61,"{""en_US"": ""21% S""}"
INV/2025/00093,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00093,out_invoice,,,INV/2025/00093,0.00,0.00,0.00,0.00,
INV/2025/00094,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació al RGPD-LOPDGDD
* Manteniment expert en RGPD-LOPDGDD
* Adequació a la LSSI-CE
* Manteniment expert en LSSI-CE",1.00,42.37,42.37,51.27,"{""en_US"": ""21% S""}"
INV/2025/00094,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00094,out_invoice,,,INV/2025/00094,0.00,0.00,0.00,0.00,
INV/2025/00095,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,36.93,36.93,44.69,"{""en_US"": ""21% S""}"
INV/2025/00095,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00095,out_invoice,,,INV/2025/00095,0.00,0.00,0.00,0.00,
INV/2025/00096,out_invoice,,,"Quota mensual de manteniment integral sobre el
Reglament General de Protecció de Dades",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00096,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00096,out_invoice,,,INV/2025/00096,0.00,0.00,0.00,0.00,
INV/2025/00097,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,52.02,52.02,62.94,"{""en_US"": ""21% S""}"
INV/2025/00097,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00097,out_invoice,,,INV/2025/00097,0.00,0.00,0.00,0.00,
INV/2025/00098,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,60.94,60.94,73.74,"{""en_US"": ""21% S""}"
INV/2025/00098,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00098,out_invoice,,,INV/2025/00098,0.00,0.00,0.00,0.00,
INV/2025/00099,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00099,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00099,out_invoice,,,INV/2025/00099,0.00,0.00,0.00,0.00,
INV/2025/00100,out_invoice,,,"Quota mensual relatius als serveis del Canal de Denúncies:
Manteniment de la plataforma web per a la recepció, emmagatzematge
i gestió de denúncies.
Servei externalitzat de gestió, assessorament i
suport de denúncies.",1.00,61.47,61.47,74.38,"{""en_US"": ""21% S""}"
INV/2025/00100,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00100,out_invoice,,,INV/2025/00100,0.00,0.00,0.00,0.00,
INV/2025/00101,out_invoice,,,"Quota mensual relatius als serveis de Delegat de Protecció de Dades:
Manteniment de la plataforma web per a la recepció, emmagatzematge
enfront de l'Agència Espanyola de Protecció de Dades (AGPD).
Atendre les peticions de l'Agència Espanyola de Protecció de Dades.
Consultes il·limitades referent a les funcions i obligacions del DPD.",1.00,43.02,43.02,52.05,"{""en_US"": ""21% S""}"
INV/2025/00101,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00101,out_invoice,,,INV/2025/00101,0.00,0.00,0.00,0.00,
INV/2025/00102,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00102,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00102,out_invoice,,,INV/2025/00102,0.00,0.00,0.00,0.00,
INV/2025/00103,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,22.24,22.24,26.91,"{""en_US"": ""21% S""}"
INV/2025/00103,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00103,out_invoice,,,INV/2025/00103,0.00,0.00,0.00,0.00,
INV/2025/00104,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,20.45,20.45,24.74,"{""en_US"": ""21% S""}"
INV/2025/00104,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00104,out_invoice,,,INV/2025/00104,0.00,0.00,0.00,0.00,
INV/2025/00105,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de Desconexión Digital.
* Mantenimiento experto en el Protocolo de Desconexión Digital",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00105,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00105,out_invoice,,,INV/2025/00105,0.00,0.00,0.00,0.00,
INV/2025/00106,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00106,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00106,out_invoice,,,INV/2025/00106,0.00,0.00,0.00,0.00,
INV/2025/00107,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,21.49,21.49,26.00,"{""en_US"": ""21% S""}"
INV/2025/00107,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00107,out_invoice,,,INV/2025/00107,0.00,0.00,0.00,0.00,
INV/2025/00108,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,92.20,92.20,111.56,"{""en_US"": ""21% S""}"
INV/2025/00108,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00108,out_invoice,,,INV/2025/00108,0.00,0.00,0.00,0.00,
INV/2025/00109,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representación como Delegado de Protección de Datos (DPD) externo
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.",1.00,40.95,40.95,49.55,"{""en_US"": ""21% S""}"
INV/2025/00109,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00109,out_invoice,,,INV/2025/00109,0.00,0.00,0.00,0.00,
INV/2025/00110,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,97.84,97.84,118.39,"{""en_US"": ""21% S""}"
INV/2025/00110,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00110,out_invoice,,,INV/2025/00110,0.00,0.00,0.00,0.00,
INV/2025/00111,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00111,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00111,out_invoice,,,INV/2025/00111,0.00,0.00,0.00,0.00,
INV/2025/00112,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Mantenimiento experto en RGPD-LOPDGDD
* Mantenimiento experto en RGPD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,55.69,55.69,67.38,"{""en_US"": ""21% S""}"
INV/2025/00112,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00112,out_invoice,,,INV/2025/00112,0.00,0.00,0.00,0.00,
INV/2025/00113,out_invoice,,,"Cuota mensual relativos a los servicios del Sistema de Información Interno:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,129.09,129.09,156.20,"{""en_US"": ""21% S""}"
